read_name	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod	CGG_methylation
50cc9fb0-c3b6-4ed7-8cd3-b3f084dbcf2c	fmr1	-	414	5.694346623290274	6.266120293121737	-62707.35120558157	58422	13253	1111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111101011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	448
345d5c4c-861d-451f-8736-4f58255c8dd5	fmr1	-	1134	3.4159864469983403	4.754561568342598	-167172.18066265245	30715	35798	001010011011100010110010011010111101011110111101110100110111101001000101001000110011111110011010110011011010101101011011010000111111111111110100001101101000110001000111111110110001110101011111010001111100010111110010100110111010011010110010011001100111100101110111111110111010101001110000100111111101010010010111110011111111100010111110010010010111001100110101000001110100001001000110101111111100111101010101101011001111010110101000010100110111011110110011010011000001101001011111001010100101100110011111111001011101111001101011110110110111000111110011000010100111101101101011010011111000100111101011110001011111111011110110111111000101101111111110010011101111111110111001110100110010011011111110111101111101111101001111101110101001111111110101010100001110110101111111111011111111111010111011011111111111110111111101101111111111111111111111111111111101111011101111111111111111111111111111111011111111111111111110111111111111111111111111111111101111111111111111110111111111111111111111111011111110111111111111111101111110111111101111110111111111111111111111101111111111111111110111111111111111111111111111111111111111111111111111111111101111111111111101101111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111101111111111111	945
345d5c4c-861d-451f-8736-4f58255c8dd5	fmr1	-	1134	3.4159864469983403	4.754561568342598	-167172.18066265245	30715	35798	001010011011100010110010011010111101011110111101110100110111101001000101001000110011111110011010110011011010101101011011010000111111111111110100001101101000110001000111111110110001110101011111010001111100010111110010100110111010011010110010011001100111100101110111111110111010101001110000100111111101010010010111110011111111100010111110010010010111001100110101000001110100001001000110101111111100111101010101101011001111010110101000010100110111011110110011010011000001101001011111001010100101100110011111111001011101111001101011110110110111000111110011000010100111101101101011010011111000100111101011110001011111111011110110111111000101101111111110010011101111111110111001110100110010011011111110111101111101111101001111101110101001111111110101010100001110110101111111111011111111111010111011011111111111110111111101101111111111111111111111111111111101111011101111111111111111111111111111111011111111111111111110111111111111111111111111111111101111111111111111110111111111111111111111111011111110111111111111111101111110111111101111110111111111111111111111101111111111111111110111111111111111111111111111111111111111111111111111111111101111111111111101101111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111101111111111111	945
90c3c67d-6d00-490b-86a7-1d532b7b187d	fmr1	-	414	5.212894946073009	4.231368285358114	-52404.321433975056	54504	11719	11111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111011111111101111111011111111111111111111011111111111111111111111111111111111111111111101111111110111111111111111111111111111111111111111111111111111111111111001111111111110111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111011	418
7460a31c-416b-43dc-b321-3334726d7acc	fmr1	-	489	6.271043683244326	6.353310343561115	-66681.56233977753	56017	14939	1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	499
db163114-1bc0-4099-baef-e1b49a5f3625	fmr1	-	402	6.444461154370456	5.1673790973165765	-59405.60061881204	58295	13024	11111111111111111111111111111111111111111111111111111011111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101110111111111111101111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	430
cc5edac4-74b2-4273-9cb5-bc1faaf4dfb7	fmr1	-	308	5.567894064761761	4.223030613849497	-41869.502370669295	55307	8584	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	318
c1943838-dbee-49a3-934a-a318bcd233e5	fmr1	+	554	5.584243294113196	5.031661529698811	-55612.65324494758	8160	16887	1011111101011111101000111110111010000000111011111111011111111100010111011110011001100001000111110111110000001101000001001101000101110111111111011001001110010011111111111111111001011111110011110001111111101100011101110111101110100100101100100000000010110010111010101011100111010111111000110011111111001000011110000000010111000100101000101010111111011100011000001101010000000001000000100100001000001000111111001011101000111111101100010110010111100001010010111110001110101001111101111110101011000000100111001010101100101011101000001011001	295
fce37dea-715a-4c5b-a81b-6a3c33545dc3	fmr1	+	528	5.439507476935874	5.5958502863170585	-51385.843886061884	8908	16911	0000000000000000000000000000000001000000000000000010000000000000000010000000000000000000010000000000000000000001001000000101011000100000000001000010000100000100011000000000100000000000011101000000100000000000000000000010000000000010000000000011000000000000000001100000010000100000000000100000000010000000000001001100000010000100000000010000000000000000000000000000000000000000000000000000000000001100010010100100010010000000000000000000000000010100000000000000000000000001000001000000001100000010	54
d6f3b294-a108-44c3-a9aa-23902df0351e	fmr1	-	1132	3.521399047945535	4.261861755854222	-162849.55759645172	28930	36621	0111010010101001010010101110010101101111000101000111011011010101111110000110010000100101101010100011001001011011001011011101000000111011100101111001100110111101101010110111101101101000000101011100011011001001011001111100100011101010110111011011011101011010011010100111110110100110111111000111011000110111010110010101101010001000010111100101111110110100010111110111101110011100110110011100000100010110011000100000011101100111101100111011010110101011101010011001111001010011000011001111111111111101110110010000011111000101100111101010000111010011110111011001011110100111111010111011010101011011011010001011010101100011010111111111010000101101000111011101010111111111010111111100010101111001111100001001111010111110111111000001101101110101011010111100101111111111010111001111111001011001010100111110001111111111111111111111111000011111001111111111111111111111111111111111111111111110010001100001010111111110111111011001000010111001111111111111111111111111111111111111111111011000111111111111111111110100000011111111111010111011111011111111111111111111000011111111001100001111111111111111111111111111111111111101101100101111111111111111111111111001010110111111111111111111111111111111111111111111111000010000000000000111111111111111111111111111111111111111111111111	845
7ba62469-7498-42a2-9725-133da36f4260	fmr1	+	520	4.855367613794543	5.447166126179245	-53643.87188364782	8580	16733	1010010100001000010000100011111110110100000000100000000000000001111100100111110101011011101011001001111000000000001000011010000000100000010000000000000101101000101111101011001000000010000011110001001111110100011111110111111001011010011110010100011010100000000000001000001100000001001011111100000000000100000000000000011100011110000000000000000000100000000000001100001000110000000001000001010001110000000000000100111111100011010010110100011100010001000000001000000001000000000100011000100	161
